Local time,Open,High,Low,Close,Volume
08.01.2025 20:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
08.01.2025 21:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
08.01.2025 22:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
08.01.2025 23:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 00:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 01:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 02:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 03:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 04:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 05:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 06:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 07:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 08:00:00.000 GMT+0100,617.893,617.893,617.893,617.893,0
09.01.2025 09:00:00.000 GMT+0100,615.975,626.391,613.982,624.799,2511.01
09.01.2025 10:00:00.000 GMT+0100,624.792,628.872,622.780,624.182,1589.71
09.01.2025 11:00:00.000 GMT+0100,624.271,627.189,624.271,626.188,1211.71
09.01.2025 12:00:00.000 GMT+0100,626.188,626.188,622.871,624.192,1071.3
09.01.2025 13:00:00.000 GMT+0100,624.179,625.090,622.476,622.788,1018.81
09.01.2025 14:00:00.000 GMT+0100,622.782,627.690,621.683,626.376,1019.41
09.01.2025 15:00:00.000 GMT+0100,626.388,629.093,625.572,628.776,1433.72
09.01.2025 16:00:00.000 GMT+0100,628.782,631.499,627.382,629.986,1104.61
09.01.2025 17:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
09.01.2025 18:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
09.01.2025 19:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
09.01.2025 20:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
09.01.2025 21:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
09.01.2025 22:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
09.01.2025 23:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 00:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 01:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 02:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 03:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 04:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 05:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 06:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 07:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 08:00:00.000 GMT+0100,629.986,629.986,629.986,629.986,0
10.01.2025 09:00:00.000 GMT+0100,627.984,639.383,626.271,637.275,2457.01
10.01.2025 10:00:00.000 GMT+0100,637.287,640.582,635.482,635.482,1734.31
10.01.2025 11:00:00.000 GMT+0100,635.493,638.485,635.480,637.283,1217.71
10.01.2025 12:00:00.000 GMT+0100,637.276,638.592,632.993,635.075,1073.11
10.01.2025 13:00:00.000 GMT+0100,635.082,635.988,632.072,635.471,1705.21
10.01.2025 14:00:00.000 GMT+0100,635.581,636.076,633.371,634.974,1812.62
10.01.2025 15:00:00.000 GMT+0100,634.982,637.572,631.379,634.782,2585.73
10.01.2025 16:00:00.000 GMT+0100,634.675,634.675,629.976,633.384,2442.93
10.01.2025 17:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
10.01.2025 18:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
10.01.2025 19:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
10.01.2025 20:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
10.01.2025 21:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
10.01.2025 22:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
10.01.2025 23:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 00:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 01:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 02:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 03:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 04:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 05:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 06:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 07:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 08:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 09:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 10:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 11:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 12:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 13:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 14:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 15:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 16:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 17:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 18:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 19:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 20:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 21:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 22:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
11.01.2025 23:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 00:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 01:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 02:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 03:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 04:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 05:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 06:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 07:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 08:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 09:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 10:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 11:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 12:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 13:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 14:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 15:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 16:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 17:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 18:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 19:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 20:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 21:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 22:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
12.01.2025 23:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 00:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 01:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 02:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 03:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 04:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 05:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 06:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 07:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 08:00:00.000 GMT+0100,633.384,633.384,633.384,633.384,0
13.01.2025 09:00:00.000 GMT+0100,624.981,624.981,617.682,618.983,2694.62
13.01.2025 10:00:00.000 GMT+0100,618.975,621.278,617.991,618.789,1488.61
13.01.2025 11:00:00.000 GMT+0100,618.772,619.199,615.781,617.081,1251.01
13.01.2025 12:00:00.000 GMT+0100,616.991,618.593,615.672,618.482,1117.21
13.01.2025 13:00:00.000 GMT+0100,618.590,620.493,616.772,619.174,1042.81
13.01.2025 14:00:00.000 GMT+0100,619.082,619.989,617.372,618.875,1074.91
13.01.2025 15:00:00.000 GMT+0100,618.791,618.885,614.182,614.999,1958.12
13.01.2025 16:00:00.000 GMT+0100,614.980,615.782,613.173,613.576,2415.65
13.01.2025 17:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
13.01.2025 18:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
13.01.2025 19:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
13.01.2025 20:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
13.01.2025 21:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
13.01.2025 22:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
13.01.2025 23:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 00:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 01:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 02:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 03:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 04:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 05:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 06:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 07:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 08:00:00.000 GMT+0100,613.576,613.576,613.576,613.576,0
14.01.2025 09:00:00.000 GMT+0100,613.087,617.491,607.388,617.376,2121.32
14.01.2025 10:00:00.000 GMT+0100,617.481,620.691,616.873,619.789,1436.71
14.01.2025 11:00:00.000 GMT+0100,619.689,619.771,615.989,616.184,1101.01
14.01.2025 12:00:00.000 GMT+0100,616.186,617.999,615.882,616.376,780.31
14.01.2025 13:00:00.000 GMT+0100,616.372,616.593,613.174,614.380,984.31
14.01.2025 14:00:00.000 GMT+0100,614.289,614.673,608.681,611.471,1359.91
14.01.2025 15:00:00.000 GMT+0100,611.488,616.982,588.773,592.288,4473.35
14.01.2025 16:00:00.000 GMT+0100,592.280,598.982,589.982,591.882,3884.74
14.01.2025 17:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
14.01.2025 18:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
14.01.2025 19:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
14.01.2025 20:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
14.01.2025 21:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
14.01.2025 22:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
14.01.2025 23:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 00:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 01:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 02:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 03:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 04:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 05:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
15.01.2025 06:00:00.000 GMT+0100,591.882,591.882,591.882,591.882,0
